Date,nps,Comment
4/12/23 17:42,10,BUEN SERVICIO
4/12/23 17:40,10,.
4/12/23 17:40,10,ES MUY RÁPIDO
4/12/23 17:35,10,muy clara la información
4/12/23 17:27,10,gracisa
4/12/23 17:26,10,EFICIENTE Y SEGURO
4/12/23 17:23,9,"Muy Organizado toda la información, se le entiende con mucha facilidad, Gracias!!!"
4/12/23 17:19,10,SENCILLO
4/12/23 17:18,10,ME GUSTO
4/12/23 17:16,9,todo
4/12/23 17:04,10,por la eficacia
4/12/23 17:00,9,precio
4/12/23 17:00,10,muy buen servicio
4/12/23 16:56,10,.
4/12/23 16:54,10,Por el precio
4/12/23 16:52,10,Facilita procesos y acorta tiempos
4/12/23 16:47,10,muy buena
4/12/23 16:42,10,eficiencia
4/12/23 16:37,10,Sencillo y la publicidad no se persive invasiva.
4/12/23 16:31,10,EFICAZ
4/12/23 16:25,10,seguros
4/12/23 16:22,10,Es muy rapido y sencillo
4/12/23 16:14,10,TODO BIEN
4/12/23 16:13,10,Es super fácil navegar y muy rápida
4/12/23 16:05,10,RAPIDO
4/12/23 16:03,10,EXCELENTE SERVICIO
4/12/23 16:03,9,Facilidad de movimiento
4/12/23 15:53,10,economica
4/12/23 15:48,10,PRECIO Y EXCELENTE SERVICIO
4/12/23 15:46,10,buen servicio
4/12/23 15:28,10,es facil relizar la reservacion de vuelos
4/12/23 15:27,10,facilidad para hacerlo
4/12/23 15:21,10,excelente
4/12/23 15:20,9,fácil
4/12/23 15:19,9,si es facil y rápido
4/12/23 15:18,10,rapidez
4/12/23 15:18,10,Muy buen servicio
4/12/23 15:14,9,ACCESIBLE
4/12/23 15:13,10,fácil proceso
4/12/23 15:12,10,Eficientes....
4/12/23 15:08,10,todo muy rapido
4/12/23 15:06,9,PRECIOS Y CALIDAD EN EL SERVICIO
4/12/23 15:01,9,Fue fácil y practico
4/12/23 14:59,10,Facil de viajar
4/12/23 14:54,10,BUENA ATENCION
4/12/23 14:46,10,MUY BUEN SERVICIO Y ATENCION
4/12/23 14:41,10,Por la facilidad de hacerlo desde cualquier lugar
4/12/23 14:39,9,porque aun intentan aumentar la tarifa con sus recomendaciones de selección de asientos
4/12/23 14:38,10,RAPIDO Y FACIL
4/12/23 14:21,10,MUY FACIL DE HACER CHECK IN
4/12/23 14:20,10,muy agil
4/12/23 14:06,10,BUENOS PRECIOS
4/12/23 14:01,10,Bueno
4/12/23 13:50,10,Excelente Servicio y Tarifas
4/12/23 12:59,10,EXCELENTE
4/12/23 8:28,10,rapida
4/12/23 5:57,10,es facil de usar
4/12/23 5:50,10,por ser sencillo
4/12/23 5:50,10,es rapido y agil
4/12/23 5:33,10,Sùper eficiente
4/12/23 4:55,10,MUY FACIL Y PRECIOS ACCESIBLES
4/12/23 4:47,9,Muy sencillo
4/12/23 4:41,10,se
4/12/23 4:05,10,facil y rapido
4/12/23 4:02,10,buen servicio
4/12/23 4:00,10,ecelencia
4/12/23 3:20,10,Muy rapido y eficiente
4/12/23 3:04,9,Porque se hace rapido
4/12/23 3:03,9,sencillo
4/12/23 2:53,9,facilidad
4/12/23 2:51,10,ES MUY FACIL DE COMPRAR TUS VUELOS Y DE HACER EL CHECK IN
4/12/23 2:51,10,porque es muy sencillo realizarlo
4/12/23 2:43,9,Por la facilidad
4/12/23 2:38,10,Fue muy facil
4/12/23 2:12,10,agil y rapido
4/12/23 2:03,10,El servicio es muy bueno y el precio accesible
4/12/23 2:00,10,es rapida
4/12/23 1:57,10,Rapidez
4/12/23 1:47,9,bueno
4/12/23 1:45,10,efectivo y rápido.
4/12/23 1:44,10,Facily
4/12/23 1:32,10,Por que el proceso es simple y rapido
4/12/23 1:31,10,Es muy fácil en línea
4/12/23 1:21,10,el servicio de la página web es amigable y fácil de entender
4/12/23 1:07,9,tramite sencillo
4/12/23 1:06,10,facilidad para el uso
4/12/23 1:05,10,mas sencillo
4/12/23 1:04,10,BUEN SERVICIO
4/12/23 1:02,9,se puede seguir las indicaciones  fácilmente
4/12/23 0:58,10,Es super fácil
4/12/23 0:50,10,ok
4/12/23 0:40,10,MUY BUENO
4/12/23 0:28,10,Sencilla
4/12/23 0:27,10,eficiente
4/12/23 0:17,10,ES MUY FACIL HACER EL CHECK-IN
4/12/23 0:17,9,FACILIDAD DE USO
4/12/23 0:11,10,Es rapido y sencillo
4/12/23 0:09,10,buen servicio
4/11/23 23:54,10,Pagina muy agil
4/11/23 23:47,10,rapido
4/11/23 23:26,10,tengo 10 años viajando con viva y todo bien
4/11/23 23:23,10,rapidez
4/11/23 23:23,10,MUY AGIL!
4/11/23 23:21,9,fácil manejo
4/11/23 23:20,10,EXCELENTE
4/11/23 23:17,10,EXCELENTE
4/11/23 23:14,10,gRACIAS
4/11/23 23:10,9,fue un buen precio
4/11/23 23:03,9,bueno
4/11/23 23:02,10,Rapidez
4/11/23 23:02,9,Fácil de hacerlo y es muy clara la página
4/11/23 23:01,10,"Sumamente sencillo, práctico y expedito"
4/11/23 22:58,10,MUY FACIL Y ACCESIBLE
4/11/23 22:55,10,.
4/11/23 22:51,10,es rapido
4/11/23 22:50,9,AHORRO DE TIEMPO
4/11/23 22:44,10,"ES MUY PRÁCTICO HACERLO ASÍ, AHORRA TIEMPO"
4/11/23 22:37,9,es muy práctico
4/11/23 22:31,9,BUEN SERVICIO OPORTUNO
4/11/23 22:23,10,*
4/11/23 22:07,9,MUY RAPIDO
4/11/23 22:04,10,RAPIDEZ
4/11/23 21:50,10,sencillo
4/11/23 21:48,10,rapidez
4/11/23 21:36,10,Muy Facil
4/11/23 21:36,10,FECIL
4/11/23 21:22,10,RÁPIDO Y SEGURO
4/11/23 21:15,10,servicio
4/11/23 21:06,10,Facil y confiable
4/11/23 20:51,10,Fue muy rapido ya que etaba dado dea lta como usuario
4/11/23 20:46,10,MUY EFICIENTES
4/11/23 20:42,10,POR RÁPIDO
4/11/23 20:18,10,Es la forma rápida y directa de hacer check-in
4/11/23 20:14,9,rapidez
4/11/23 20:12,10,CONFIABLE Y DE FÁCIL USO
4/11/23 20:11,10,ok
4/11/23 20:09,10,precio y facilidades
4/11/23 20:04,10,Servicio muy práctico
4/11/23 19:55,10,TODO BIEN
4/11/23 19:52,10,facil
4/11/23 19:50,10,excelente
4/11/23 19:46,10,ES FACIL
4/11/23 19:45,10,Excelente
4/11/23 19:33,10,excelente
4/11/23 19:22,9,"He viajado con ustedes y no he tenido inconvenientes, espero que todo siga igual"
4/11/23 19:20,10,Por lo ágil
4/11/23 19:15,9,S/C
4/11/23 19:14,9,La página es eficiente.
4/11/23 19:08,9,Es fácil seguir el procedimiento.
4/11/23 19:07,10,ES RAPIDA LA PAGINA
4/11/23 19:03,9,bueno
4/11/23 19:01,10,muy bueno
4/11/23 18:56,10,Por que son de confianza
4/11/23 18:52,10,facilidad de uso
4/11/23 18:47,10,Fácil y rápido
4/11/23 18:34,10,"Por la facilidad y sencillez al momento de realizar el Check-in y por la atención y el servicio que ofrecen dentro de la pagina, como en las taquillas, son muy eficientes y el servicio es de calidad."
4/11/23 18:26,9,Agilidad
4/11/23 18:20,10,es muy buena aerolinea
4/11/23 18:19,10,SEGURO
4/11/23 18:18,9,El proceso es rapido y eficiente.
4/11/23 18:18,10,son buenos
4/11/23 18:16,10,rapido
4/11/23 18:14,10,Porque es muy ágil
4/11/23 18:12,9,SERVICIO ECONOMICO
4/11/23 18:10,10,rapido
4/11/23 18:10,9,Agilidad
4/11/23 18:09,10,rapidez y comodidad
4/11/23 18:08,10,PRECIO
4/11/23 18:07,10,Rapidez
4/11/23 18:06,10,SENCILLO Y RAPIDO
4/11/23 17:53,10,MUY BUEN SERVICIO
4/11/23 17:39,10,Hasta el momento ha sido muy rápido el tramite
4/11/23 17:39,10,por la facilidad
4/11/23 17:30,9,muy rapida
4/11/23 17:30,10,fue rapido y facil
4/11/23 17:29,10,TODO ACCESIBLE Y ENTENDIBLE
4/11/23 17:24,10,facil y rapido y mejores precios
4/11/23 17:21,10,EFICIENCIA Y RAPIDEZ
4/11/23 17:17,10,.
4/11/23 17:17,10,Es rápido y sencillo
4/11/23 17:17,10,Fácil y práctico
4/11/23 17:12,10,MUY FACIL
4/11/23 17:07,9,siempre esta ok
4/11/23 17:03,10,Muy buen servicio
4/11/23 16:59,10,muy facil de usar
4/11/23 16:47,10,BUENA ATENCION
4/11/23 16:46,10,gracias
4/11/23 16:40,9,MMMM
4/11/23 16:35,9,Más rápido que en ventanilla
4/11/23 16:34,10,GRAX
4/11/23 16:31,10,Es muy facil
4/11/23 16:10,10,"Fue muy sencillo el proceso, fácil de navegar y de entender las instrucciones"
4/11/23 15:57,10,Muy buena aerolinea de bajo costo
4/11/23 15:55,9,buen servicio
4/11/23 15:51,10,por rapido
4/11/23 15:50,10,super ágil
4/11/23 15:46,9,BIEN
4/11/23 15:45,10,GRACIAS
4/11/23 15:37,10,TODO MUY BIEB
4/11/23 15:35,10,es facil y rapido
4/11/23 15:34,10,facil y rapido
4/11/23 15:31,9,por rapidez
4/11/23 15:21,10,facil
4/11/23 15:19,10,facil uso de pagina
4/11/23 15:11,9,Es fácil
4/11/23 15:02,10,EXCELENTE SERVICIO
4/11/23 15:00,10,Facilidad
4/11/23 14:52,10,eficiente
4/11/23 14:50,10,Porque es rápido y sencillo de realizar.
4/11/23 14:44,10,RAPIDO
4/11/23 14:38,9,por facil
4/11/23 14:36,10,es sencillo
4/11/23 14:04,10,Por que es muy sencillo y rapido
4/11/23 13:52,10,Rapidez
4/11/23 13:23,10,FACILIDAD Y RAPIDEZ
4/11/23 12:48,10,Porque es más fácil y rápido sin hacer filas en el aeropuerto
4/11/23 12:44,10,Es una pagina muy amigable
4/11/23 12:34,10,k
4/11/23 12:31,10,rápido
4/11/23 12:29,10,POR  TENER UN EXCELENTE SERVICIO
4/11/23 9:14,9,muy facil de usar
4/11/23 6:02,10,ESTUVO FACIL
4/11/23 5:43,10,Facil
4/11/23 5:39,10,muy buena
4/11/23 5:25,10,esperemos al final del vuelo :S
4/11/23 5:15,10,El sistema de reserva es muy amigable
4/11/23 5:00,10,ES FACIL Y COMODO
4/11/23 4:36,9,por tarifas acsesibles
4/11/23 4:13,9,buen precio
4/11/23 4:04,9,viajo siempre en esta linea
4/11/23 4:01,10,GRACIAS
4/11/23 3:49,10,Facil y rapido
4/11/23 3:39,10,servicio
4/11/23 3:36,10,"Por ser la mejor línea en la república mexicana. Costo, servicio y seguridad"
4/11/23 3:32,10,es un excelente servicio
4/11/23 3:29,10,FACIL DE REALIZAR
4/11/23 3:08,10,es fácil y accesible
4/11/23 3:01,10,si
4/11/23 2:56,10,hasta ahora ha estado bien
4/11/23 2:41,10,MUY AMABLE LA SEÑORITA MUCHAS GRACIAS
4/11/23 2:41,10,Por la atención recibida
4/11/23 2:02,10,Muy fácil de hacer
4/11/23 2:01,10,EXELENTE SERVICIO BUENOS PILOTOS Y AVIONES NUEVOS
4/11/23 1:47,10,EXCELENTE
4/11/23 1:34,10,Me gusta viajar con vivaaerobus
4/11/23 1:24,9,"No me dejo elegir mi asiento sin cobrar, siendo que ya esta pagado el boleto con asiento VIP, me volvía a cobrar."
4/11/23 1:21,10,BUEN SERVICIO
4/11/23 1:11,10,todo bien
4/11/23 0:27,10,Porque todo fue rápido y bien explicado
4/11/23 0:21,10,muy sencillo el trámite
4/11/23 0:14,10,BUEN SERVICIO
4/10/23 23:58,10,bueno
4/10/23 23:41,10,excelente servicio
4/10/23 23:40,10,rapidez
4/10/23 23:39,9,facil
4/10/23 23:34,10,ES RÁPIDO Y SENCILLO
4/10/23 23:19,9,ninguna
4/10/23 23:12,10,todo bien
4/10/23 23:09,10,ES MUY PRÁCTICO
4/10/23 22:56,9,SI
4/10/23 22:55,9,AGIL
4/10/23 22:54,10,POR LA RAPIDEZ Y EFICACIA
4/10/23 22:49,9,esta muy buena la pagina
4/10/23 22:40,10,Rapido y facil
4/10/23 22:40,10,Buen servicio
4/10/23 22:38,9,Yo lo uso y es satisfactorio
4/10/23 22:36,10,MUY RÁPIDO
4/10/23 22:33,10,Porque es rápido
4/10/23 22:25,10,es facil y rapido
4/10/23 22:11,10,buena
4/10/23 22:03,10,POR SU EXELENTE SERVICIO
4/10/23 21:58,10,EXCELENTE SERVICIO Y PRECIOS
4/10/23 21:53,10,excelente servicio
4/10/23 21:50,10,TODO MUY FACIL
4/10/23 21:48,10,TODO OK
4/10/23 21:42,10,POR EL COSTO
4/10/23 21:39,10,rapido
4/10/23 21:22,10,Sencillo
4/10/23 21:14,10,muy agil yrapido el proceso
4/10/23 21:13,10,"ATENCION, SERVICIO Y PUNTUALIDAD"
4/10/23 21:13,10,muy buen servicio
4/10/23 21:11,10,DDD
4/10/23 20:56,9,agilizas el tramite. gracias
4/10/23 20:44,10,muy agil
4/10/23 20:43,10,es facil
4/10/23 20:39,10,POR RAPIDEZ
4/10/23 20:39,9,BUENA ATENCIÓN
4/10/23 20:31,10,están muy atentos
4/10/23 20:29,10,Respuesta rapida!
4/10/23 20:27,10,facil de realizar operaciones
4/10/23 20:27,9,es rapido
4/10/23 20:24,10,BUEN SERVICIO
4/10/23 20:14,10,sisi
4/10/23 20:08,10,Comodidad y rapidez
4/10/23 20:04,10,rapida
4/10/23 19:57,10,precio
4/10/23 19:56,10,OK
4/10/23 19:35,10,Es muy practica
4/10/23 19:26,10,fACILITA EL VIAJE
4/10/23 19:25,10,muy rapido
4/10/23 19:22,10,buena aereolina
4/10/23 19:19,10,facil de manejar su sitio
4/10/23 19:15,10,Es rapido y sencillo
4/10/23 19:11,10,todo bien
4/10/23 19:11,10,POR LA CALIDAD Y CALIDEZ EN EL SERVICIO
4/10/23 19:09,9,facilidad
4/10/23 19:05,10,servicio
4/10/23 18:53,10,es facil y rapido
4/10/23 18:52,10,por las tarifas
4/10/23 18:50,10,Por practico y sencillo
4/10/23 18:50,9,RAPIDEZ EN TRAMITE
4/10/23 18:43,10,Rapido y sencillo
4/10/23 18:38,9,Buen servicio
4/10/23 18:35,10,RAPIDEZ
4/10/23 18:30,10,Rapido
4/10/23 18:19,10,EXCELENTE SERVICIO Y ATENCIÓN AL PUBLICO
4/10/23 18:18,9,HASTA AHORA BUENA OPCIÓN
4/10/23 17:59,10,Rapidez
4/10/23 17:59,10,sencillo proceso
4/10/23 17:58,10,Fácil y eficiente
4/10/23 17:57,10,muy simple
4/10/23 17:56,10,son muy efectivos
4/10/23 17:55,10,PORQUE ES RAPIDO Y FACIL
4/10/23 17:53,10,"son muy baratos, tienen buenos puntos de conexión, sus vuelos son buenos. En general me gusta mucho sus servicios"
4/10/23 17:50,10,ES MUY RAPIDO Y ENTENDIBLE
4/10/23 17:44,10,FUE MUY FACIL Y RÁPIDO
4/10/23 17:24,10,facil y rapido
4/10/23 17:22,10,me gusta bolar con ustedes por sus espacios y atención
4/10/23 17:22,9,Facil de hacer
4/10/23 17:19,10,rapidez
4/10/23 17:18,10,hasta el momento todo bien es la primera vez q viajo en esta aerolinea
4/10/23 17:12,10,Fácil hacer el proceso
4/10/23 17:06,10,precio
4/10/23 17:00,10,por todo
4/10/23 16:58,10,Es muy practico y facil
4/10/23 16:57,10,buen servicio
4/10/23 16:56,10,buen servicio
4/10/23 16:54,10,BUEN SERVICIO
4/10/23 16:48,10,BUEN SERVICIO
4/10/23 16:43,10,Muy intuitiva
4/10/23 16:42,10,RAPIDO
4/10/23 16:40,10,SÚPER RÁPIDO Y FÁCIL
4/10/23 16:37,10,En esta ocasión fue rápido y sencillo.
4/10/23 16:32,9,facil de hacer las transacciones online
4/10/23 16:28,10,Eficiente
4/10/23 16:24,10,FACIL
4/10/23 16:23,10,Por el buen servicio
4/10/23 16:23,10,PRACTICO
4/10/23 16:22,10,porque tienen buenas tarifas
4/10/23 16:09,9,Mas información
4/10/23 16:08,10,Rapidez
4/10/23 16:07,10,Facil
4/10/23 16:07,9,.
4/10/23 16:00,10,facil accesible muy bien
4/10/23 15:59,9,Excelente servicio
4/10/23 15:59,9,Mejora en el proceso.. demasiados pasos
4/10/23 15:58,9,POR LOS BUELOS ECONOMICOS QUE TIENEN
4/10/23 15:57,10,RAPIDEZ
4/10/23 15:48,10,Excelente servicio
4/10/23 15:32,9,LO AMIGABLE DE LA PLATAFORMA
4/10/23 15:28,10,Precios Razonables y muy buen servicio
4/10/23 15:26,10,excelente
4/10/23 15:22,9,Facil
4/10/23 15:12,10,facilidad para viajar
4/10/23 15:11,10,Super rapdio
4/10/23 14:59,10,vuelos economicos
4/10/23 14:33,10,es muy intuitiva
4/10/23 14:30,9,buen servicio
4/10/23 14:17,10,Fácil
4/10/23 13:23,9,Fácil y sencillo
4/10/23 9:50,10,muy facil de navegar
4/10/23 7:00,10,Es buena plataforma y muy sencilla de usar
4/10/23 6:41,10,excelente
4/10/23 6:00,10,Hasta el momento no he tenido ningún contratiempo
4/10/23 5:56,9,Porque es facil y rapido
4/10/23 4:58,10,Es Muy Sencillo.
4/10/23 4:45,9,muy facil y rapido
4/10/23 4:41,10,muy bien servicio
4/10/23 4:41,9,Eficiencia
4/10/23 4:38,10,todo bien
4/10/23 4:34,10,Nunca he tenido malas experiencias
4/10/23 4:23,10,Tienen vuelos directos a Tuxtla
4/10/23 4:09,10,es rápido y sencjillo hacer el check inn y me ahorra tiempo
4/10/23 3:11,10,MEXTON
4/10/23 2:54,10,rapides
4/10/23 2:42,9,datos claros
4/10/23 2:34,10,muy buena
4/10/23 2:14,10,Muy sencillo
4/10/23 2:12,10,Muy facil
4/10/23 1:43,10,SUPER FACIL LA PAGINA
4/10/23 1:42,10,por la facilidad de sus tramites
4/10/23 1:37,10,otro diaa
4/10/23 1:33,10,MUY INTERACTIVA
4/10/23 1:17,10,Por practico!
4/10/23 0:56,10,facil de resolver
4/10/23 0:53,10,Facil procedimiento
4/10/23 0:30,9,POR HABER ETENDIDO LOS DETALLES DE MI RESERVACION
4/10/23 0:18,10,Muy sencillo
4/10/23 0:04,10,ESCLENECIA EN EL SERVICIO
4/9/23 23:50,9,si
4/9/23 23:45,9,SON LA MEJOR OPCION EN ECONOMIA
4/9/23 23:22,10,facil
4/9/23 23:08,10,SON MUY EFICIENTES.
4/9/23 22:51,10,=)
4/9/23 22:34,10,muy clara la información
4/9/23 21:58,10,Por ser una aerolínea conveniente a mi bolsillo.
4/9/23 21:57,10,Muy practico para realizar
4/9/23 21:33,10,pOR SU BUEN SERVICIO
4/9/23 21:05,10,"me permite realizar preparar mis boletos en tiempo, lo puedo realizar a cualquier hora y a las personas de la tercera Edad se les puede ayudar realizandolo previamente."
4/9/23 20:53,10,por su facilidad de manejo web
4/9/23 20:52,9,parece bien
4/9/23 20:31,9,es rapido y sencillo
4/9/23 20:12,10,:)
4/9/23 20:05,10,Servicio muy practico
4/9/23 20:02,10,Me ayudaron muy bien
4/9/23 19:56,10,BUENA INTERFAZ
4/9/23 19:56,10,Esta sencillo y entendible
4/9/23 19:52,9,"No ha terminado el proceso, no lo sé"
4/9/23 19:51,10,buen servicio
4/9/23 19:41,10,El procedimiento esta muy claro
4/9/23 19:34,10,rapida y segura
4/9/23 19:31,10,Me gusta
4/9/23 19:12,10,facilidad y resultados
4/9/23 19:02,10,FACIL Y RAPIDO
4/9/23 18:59,10,todo bien
4/9/23 18:57,10,facilidad
4/9/23 18:52,9,FACIL ACCESO
4/9/23 18:50,10,"comodos , economico , exceltne servicio"
4/9/23 17:56,10,es bueno
4/9/23 17:23,9,ok
4/9/23 17:21,10,Super accesible
4/9/23 17:16,10,Costo
4/9/23 17:06,10,BUEN SERVICIO
4/9/23 16:16,10,muy ágil
4/9/23 16:13,10,muy práctico
4/9/23 16:08,10,Muy fácil y rápido
4/9/23 15:54,10,Muy buen servicio
4/9/23 15:52,10,ES SENCILLOS
4/9/23 15:41,9,es practica pero hay mucha informacion  vana en la interfas que hace desatinar a personas que no estan familiarizadas con el proceso
4/9/23 15:04,10,POR SUS PRECIOS ACCESIBLES
4/9/23 14:32,10,comodidad
4/9/23 14:30,9,faci;idades
4/9/23 13:30,10,Por la agilidad en el proceso
4/9/23 13:19,10,BARATO Y RAPIDO
4/9/23 7:00,10,Por que fue sencillo
4/9/23 6:20,10,nunca se han retrasado
4/9/23 5:28,10,facil
4/9/23 4:53,9,Muy bien todo
4/9/23 4:15,10,FACIL Y RAPIDO
4/9/23 4:01,9,por la facilidad de obtener mi pase de abordar
4/9/23 3:15,10,por que es muy accesible
4/9/23 3:02,10,"Es facil hacer el check in, gracias¡"
4/9/23 3:02,10,X
4/9/23 2:54,10,PUNTUALIDAD
4/9/23 2:46,10,precio y facilidad en la pagina
4/9/23 2:36,10,fua accesible
4/9/23 2:25,10,agil
4/9/23 1:51,9,es practico
4/9/23 1:50,10,es muy sencillo
4/9/23 1:35,10,Es rapida y clara
4/9/23 1:14,10,"rápido, seguro"
4/9/23 1:06,9,es rapido
4/9/23 0:37,10,porque son muy resolutivos
4/9/23 0:30,10,excelente servicio
4/9/23 0:21,9,Es buena
4/8/23 23:56,10,Accesibilidad
4/8/23 23:49,10,MUY EFICIENTE
4/8/23 23:26,10,Por la rapidez
4/8/23 23:11,10,Bueno
4/8/23 23:09,10,POR LAS TARIFAS BAJAS Y EL SERVICIO
4/8/23 22:34,10,LA PAGINA Y PROCESO MUY CONFIABLE Y AMIGABLE
4/8/23 22:21,10,PRACTICO
4/8/23 22:00,10,"Todavía no recibo el pase de abordar este día, pero en ocasiones anteriores ha sido muy bueno."
4/8/23 21:48,10,PRECISOS
4/8/23 21:45,9,Fácil y buen precio!
4/8/23 21:42,10,fácil de usar
4/8/23 21:41,10,la rapidez
4/8/23 21:23,10,El Viva Bot es muy eficiente
4/8/23 21:17,9,BUEN SERVICIO
4/8/23 21:10,9,El proceso de check-in es muy fácil y oportuno
4/8/23 20:55,10,excelente servicio
4/8/23 20:43,10,Fácil y práctico.
4/8/23 20:30,10,Muy bien servicio
4/8/23 20:27,10,PUNTUALES Y EXCELENTE ATENCION
4/8/23 20:20,10,"Están claras  las indicaciones y fáciles, así debe ser un buen servicio"
4/8/23 20:18,10,Muy fácil
4/8/23 20:12,10,na
4/8/23 20:11,10,ES AGIL Y RAPIDO EL SERVICIO
4/8/23 19:59,10,BUEN SERVICIO
4/8/23 19:46,10,FACILIDAD
4/8/23 19:36,10,"Me gusta el servicio en general, gracias"
4/8/23 19:31,9,servicio
4/8/23 19:29,10,Muy efeciente
4/8/23 19:15,10,es amigable el sistema
4/8/23 19:09,10,Muy versatil toda la pagina
4/8/23 18:21,10,-
4/8/23 18:07,10,"Es muy sencillo, intuitivo y rápido."
4/8/23 18:05,10,muy facil
4/8/23 18:03,10,ESTA MUY FACIL TODO
4/8/23 18:01,10,Rapido y sencillo
4/8/23 18:00,10,Si
4/8/23 17:46,10,buena experiencia
4/8/23 17:32,9,siempre he viajado por VIVA AEROBUS Y EL SERVICIO ES EXCELENTE
4/8/23 17:32,10,por la facilidad
4/8/23 17:08,10,FÁCIL DE USAR
4/8/23 17:07,10,ACCESIBILIDAD
4/8/23 17:07,10,facil
4/8/23 17:01,10,"Fácil, Rápido y practico"
4/8/23 16:57,10,accesibilidad e indicaciones claras
4/8/23 16:49,10,Todo bien
4/8/23 16:21,9,ESTOY SATISFECHO CON SUS SERVICIO
4/8/23 16:14,9,Buen servicio
4/8/23 16:13,10,rapido
4/8/23 16:10,10,Una linea muy confiable y rapido el sistema
4/8/23 15:13,10,MUY PUNTUALES
4/8/23 15:05,9,SI
4/8/23 14:56,10,PORQUE ES FACIL
4/8/23 14:54,9,servicio
4/8/23 14:42,9,simple y rapido
4/8/23 14:29,9,Facilidad de uso
4/8/23 13:37,9,buena atencion
4/8/23 8:09,10,muy util
4/8/23 8:07,10,por la facilidad brindada
4/8/23 6:02,9,En caso de que no existan dudas en el proceso y no se pierda más tiempo del necesario
4/8/23 5:58,10,Acceso fácil en la web
4/8/23 5:43,10,NO TE DEMORAS AL LLEGAR A DOCUMENTAR
4/8/23 5:35,10,muy buen servicion automatized
4/8/23 5:17,9,Sin dolor alguno!
4/8/23 5:02,10,es amigable y práctico
4/8/23 4:19,10,FACILIDAD EN LA APLICACION
4/8/23 3:59,10,por que si
4/8/23 3:58,10,muy facil acceder y muy claro
4/8/23 3:46,10,viva
4/8/23 3:38,10,un paquete completo y sencillo de pagar.
4/8/23 3:27,10,tramite agil y amigable
4/8/23 3:26,10,De momento sin problema
4/8/23 3:19,10,Muy simple
4/8/23 2:50,10,Practico
4/8/23 2:49,10,"servicio, atención y fácil uso de web"
4/8/23 2:40,10,Rapidez
4/8/23 2:30,10,Por tener buen servicios
4/8/23 2:06,10,PORQUE SON BUENOS
4/8/23 1:02,10,Muy sencillo
4/8/23 1:02,10,Facilidad de hacer check in
4/8/23 0:58,10,Por la sencillez y facilidad
4/8/23 0:54,10,PORQUE ES FACIL Y RAPIDO
4/8/23 0:53,9,buen servicio
4/8/23 0:33,10,Es muy fácil y rápido
4/8/23 0:17,10,"Aviones nuevos, deben de ser más flexibles en cambios y no cobrar, tener una tarifa $30 usd por maleta extra  25k"
4/8/23 0:13,10,rapidees
4/8/23 0:11,10,Facil de usar y entender.
4/7/23 23:37,9,"sería bueno que indicaran el detalle de lo que incluye el priority, ya que quizá si conviene usarlo si se ve  lo que incluye"
4/7/23 23:00,10,FACIL ENTENDIMIENTO
4/7/23 22:40,10,gracias
4/7/23 22:36,10,me gusta mucho viajar con ustede por sus precios
4/7/23 22:24,10,muy facil todo
4/7/23 22:07,9,EFICIENTE
4/7/23 22:06,9,AHORRAN TIEMPO
4/7/23 22:01,10,buen servicio
4/7/23 21:52,10,MAS  FACIL
4/7/23 21:43,10,Se me hizo fácil y claro el registro.
4/7/23 21:17,10,es muy agil
4/7/23 21:15,10,precio
4/7/23 21:11,10,fue facil y rapido.
4/7/23 20:44,10,amigable y rápido.
4/7/23 20:39,10,MUY BUENA
4/7/23 20:32,10,BUEN SERVICIO
4/7/23 20:26,10,por su facilidad
4/7/23 19:56,10,EFICIENCIA
4/7/23 19:32,10,economico
4/7/23 19:28,10,fácil de accesar
4/7/23 19:17,10,eficiente
4/7/23 19:14,9,SERVICIO RAPIDO
4/7/23 19:10,10,b
4/7/23 18:52,10,hasta la fecha no he tenido ningún problema
4/7/23 18:45,10,una excelente linea aerea
4/7/23 18:32,10,facil de realizar
4/7/23 18:27,10,Facil de buscar
4/7/23 18:26,10,Página confiable y de fácil uso.
4/7/23 18:18,10,MUY RAPIDO
4/7/23 18:12,10,"me agrada mucho su servicio, y he viajado varias ocasiones con ustedes y hasta ahora ningún problema, gracias."
4/7/23 18:04,10,buen servicio
4/7/23 18:01,9,facil acceso
4/7/23 17:58,10,Por lo claro y rápido
