Date,nps,text
2/27/23 18:45,0,payment process had problems - paypal would be amazing!
2/27/23 18:43,8,quitar trampas en los seguros y gastos extra.
2/27/23 18:42,0,NO CAMBIANDO LOS PRECIOS EN CUESTION DE MINUTOS
2/27/23 18:31,1,CAMBIA DE PRECIO  A CADA RATO
2/27/23 18:30,7,no bloquear los nombres del perfil para el vuelo
2/27/23 18:23,7,El precio del TUA
2/27/23 18:20,5,MAS OPCIONES DE TRANSPORTE TERRESTRE AL LLEGAR A AEROPUERTOS
2/27/23 18:20,8,Muy Bueno!
2/27/23 18:18,7,"Mostrar costo total desde el inicio, no agregar adicionales no solicitados."
2/27/23 18:16,8,"RESPERTAR PRECIOS AL PAGAR, NUNCA SE ACABÓ EL TIEMPO Y AL PAGAR SE CANCELÓ POR TARIFA MODIFICADA"
2/27/23 18:07,5,menos preguntas
2/27/23 18:05,0,PÒNEN CARGOS EXTRAS A ESCONDIDAS
2/27/23 18:03,8,"Muchas pantallas y opciones a escoger, y eso hace menos claro el costo del viaje a seleccionar"
2/27/23 18:01,8,PONIENID MAS VUELOS DIRECTOS
2/27/23 17:57,8,"Algo lento el proceso de reserva. Y ya llenando todo, resultó que ya había cambiado la tarifa.A llenar todo otra vez."
2/27/23 17:49,7,Poder ver el costo del boleto incluyendo el TUA antes de cargar la información del pasajero
2/27/23 17:49,8,"Son demasiados pasos para la reserva, simplificar sería bueno. No me dejo modificar mis datos del perfil."
2/27/23 17:47,8,No teniendo los adicionales almomento
2/27/23 17:43,8,"SON MUCHOS EXTRAS, QUITARLOS AYUDARÍAS MUCHO."
2/27/23 17:41,8,"TENER UN PLAN PREDISEÑADO DE LA VERSIÓN MÁS ECONOMICA, ES DECIR, SIN TANTA SELECCIÓN PARA LAS PERSONAS QUE NO ESTAN TAN FAMIIARIZADAS CON LA TECNOLOGIA. GRACIAS."
2/27/23 17:40,2,MUY LENTA PARA COMPRAR UN BOLETEO ADEMAS DE TENER QUE PAGAR HASTA POR UN MALETA DE 10 KG QUE DEBE ESTAR INCLUIDA
2/27/23 17:36,7,"Don't have all the add on pages! Plus, don't automatically add the seguro"
2/27/23 17:26,8,ok
2/27/23 17:23,5,DEJEN DE COBRAR POR TODO
2/27/23 17:21,0,nunca pasan mis tarjetas de credito
2/27/23 17:10,4,La opción del seguro de viaje debe ser opcional y lo colocan a fuerzas para pagar.
2/27/23 17:10,8,NO SE
2/27/23 17:09,8,"Los precios al momento de seleccionar los asientos no aparecen correctos, hay que ingresar, regresar y volver a ingresar para que aparezca el costo correcto."
2/27/23 17:01,7,Ser mas  claros en los cargos adicionales
2/27/23 16:54,7,"El tiempo para comprar es poco considerando todas las ofertas que hay que seleccionar... y cuando paga, se agota tu oferta y hay que volver a empezar."
2/27/23 16:51,0,Cochinero de precios
2/27/23 16:46,6,"Es muy complicado avanzar, te quieren ofrecer todos los precios caros en un principio.Cambiar tu asiento gigante, avnzar sin escoger en pequeñito"
2/27/23 16:44,8,EL MONTON DE CARGOS EXTRAS
2/27/23 16:41,8,NA
2/27/23 16:39,6,Son muchas las opciones para pagar.
2/27/23 16:36,8,Que al momento de pagar se más especifico el porque no acepta una tarjeta
2/27/23 16:35,0,"no deja pagar,  el boleto con una tarjeta europea."
2/27/23 16:31,8,los costos no son claros desde el inicio
2/27/23 16:18,8,LA ACCESIBILIDAD AL AGREGAR LOS EXTRAS
2/27/23 16:09,8,mas rapidez
2/27/23 16:05,4,Mejorar la selección de asientos
2/27/23 15:58,8,TUVE QUE INTENTAR MUCHAS VECES EL PAGO CON MI TARJETA
2/27/23 15:29,5,poner todo más rápido y fácil y no estar dando opciones para engañar a la gente y terminas pagando más
2/27/23 15:20,8,Van incrementando el precio como de letras chiquitas.
2/27/23 14:59,7,muchos cargos adicionales que quieren poner
2/27/23 14:53,0,RESPETANDO LAS ARIFAS MOSTRADAS Y NO ALTERANDO LOS PRECIOS
2/27/23 14:52,4,"Abrir más horarios... están muy limitados, pocas opciones a elegir."
2/27/23 14:43,5,"en la seleccion de asientos, muy confuso"
2/27/23 14:28,8,Agilidad en el proceso. Mas especifico
2/27/23 13:44,8,"Me dí de alta para utilizar los Dooters y no pude ingresar de inmediato ya que al confirmar la liga del correo de confirmación que recibí dí mis datos y no me fue posible ingresar.Creo que tienen que verificar eso. Perdí ese beneficio...Lo demás está bien"
2/27/23 13:29,1,No se puede realizar el pago
2/27/23 13:25,7,"CAMBIAN MUCHO LOS PRECIOS, UTILIZAN INFO DE COQUIS QUE NO ES BUENO"
2/27/23 8:20,6,muchos costos extras
2/27/23 7:38,8,RESPETANDO HORARIOS Y EVITAR LOS RETRASOS
2/27/23 7:23,0,"Muchas opciones para confundir a los usuarios, lo que se necesita es algo mas sencillo. Por otro lado, la selección de asientos y que se cobre por ello lo han normalizado, lo que no debería de ser, el simple hecho de comprar un boleto por lógica debe ser incluido, es como querer cobrar el uso de la escalera para subir al avión, es una tontería."
2/27/23 7:22,0,SIENDO MAS CONCRETOS LA PAGINA CONFUNDE MUCHO
2/27/23 7:00,7,"Intente pagar con mis tarjetas de credito y no lo acepto, intente con tres diferentes tarjetas, porfavor de solucionarlo cuanto antes, afecta los programas economicos personales"
2/27/23 6:37,5,ES MUUY COONFUSA
2/27/23 6:30,5,formas de pago
2/27/23 6:21,2,tiempo de vencimiento de pagina
2/27/23 5:51,1,"tienen cargos que no hacen referencia a que son, sino que hasta el final, si agregaras leyendas seria mas facil de identificarn antes de pagar, como el cargo relacionado al rembolso, lo sabes que puede ser ocional hasta el final. menos publicidad enganosa"
2/27/23 5:45,3,no estan claros los precios
2/27/23 5:44,7,"Me dijo al final que la tarifa ya no era válida y tuve que comenzar de nuevo.Eso es ridículo, no es una experiencia agradable para el cliente sobre todo en estos procesos que toman tanto tiempo"
2/27/23 5:13,8,good site.
2/27/23 5:10,8,"MEJORES COSTOS  EN  MATELAS, NO INCLUIR SEGUROS QUE NADIE SOLICITA."
2/27/23 5:08,5,no agregar tantos adicionales
2/27/23 5:06,0,no me deja comprar los vuelos
2/27/23 5:01,0,Haciéndola más ágil y sencilla
2/27/23 5:00,1,mucho dinero que paso
2/27/23 4:55,8,"Siendo más claros,"
2/27/23 4:50,5,no es muy intuitivo
2/27/23 4:47,3,Dejen de hacer que los botones de EXTRAS parezcan opciones de pagar.
2/27/23 4:43,0,"NO MANCHEN, EN EL TIEMPO QUE ESTUVE LLENANDO LOS DATOS DE MI VUELO, NO PUEDO CREER QUE LOS BOLETOS SUBIERON $400, QUE ENGAÑOSOS SON!!"
2/27/23 4:38,2,Buscamos vuelos baratos y pero solo sabes el precio del TUA hasta el final y cambia todo el panorama del precio
2/27/23 4:38,8,MUCHAS PREGUNTAS ADICIONALES CADA PASO
2/27/23 4:36,4,es muy tardado el proceso y ofrecen cosas sin sentido
2/27/23 4:28,8,PONER LOS PRECIOS RESUMEN DESDE ANTES PARA SABER CUANTO VA SIENDO DEL COSTO
2/27/23 4:27,1,NO ES CLARA SU INFORMACIÓN
2/27/23 4:24,8,No desactivar la sesiones en tan poco tiempo
2/27/23 4:22,0,Mínimo que la página funcione
2/27/23 4:00,5,"Por error puse mi segundo nombre incompleto (solo puse la primera letra) y trate de corregirlo y no deja desde la pagina web, solo llamando a servicio al cliente. Pero al llamara servicio al cliente me dice que ellos no lo pueden corregir y que debo escribir a un email para que me lo corrijan."
2/27/23 3:54,8,......................
2/27/23 3:34,0,pinche mugrero
2/27/23 3:30,7,"Son muchas páginas de servicios y cambios, la reservación no se puede hacer rápida."
2/27/23 3:14,7,Haciendola mas sencilla sin tantos adicionales
2/27/23 3:05,8,esta bien
2/27/23 2:48,6,No me dejó comprar en muchas ocasiones
2/27/23 2:42,4,MAYOR CLARIDAD EN LAS INSTRUCCIONES
2/27/23 2:25,6,Poner precios reales con todo desde el inicio en las sumas
2/27/23 2:14,7,"Mucha información por llenar, muy laborioso y tedioso"
2/27/23 2:12,0,Each time it booked it said flight was no longer avialble
2/27/23 2:11,7,"Precios que incluyan TUA, si no parece engañoso por parte de la aerolínea."
2/27/23 2:04,0,"mejoren todo, toda la pagina se traba terrible"
2/27/23 1:55,6,los tiempos de espera y servicio en el aeropuerto
2/27/23 1:46,8,no coments
2/27/23 1:42,5,"Mejorando la página para uso en el celular, sobre todo al tratar de seleccionar asientos"
2/27/23 1:42,0,HDP NO ME QUIERAN COBRAR COSAS EXTRA SIEMPRE
2/27/23 1:29,8,IT WAS GOOD
2/27/23 1:20,8,"Dando el precio total, además de la manera en cómo lo hacen, presentar también la suma total"
2/27/23 1:09,8,:)
2/27/23 1:00,5,"la página no me permitió completar la reserva y tuve que hacer otra. no sé si me hicieron doble cargo :("
2/27/23 0:49,8,"Evitar tantos servicios adicionales que generan costos extras, pueden confundir y hacen tardada la reserva"
2/27/23 0:42,8,Ser mas claros con los costos extras
2/27/23 0:27,8,UN POCO MAS CLARA EL ALGUNOS CONCEPTOS
2/27/23 0:25,8,No me deja quitar vuelos del carrito
2/27/23 0:14,8,MEJOR INTERFAZ
2/26/23 23:45,0,No acepto mi pago de tarjeta.
2/26/23 23:35,8,no puedo acceder al registro para los puntos Doters
2/26/23 23:33,4,"LA MEJORA ES ES SU SERVICIO, NO EN SU PÁGINA. SALUDOS :)"
2/26/23 23:29,6,No aparece la opcion de diferir los pagos de tarjeta de credito a meses
2/26/23 23:13,1,Dejen de sumar cargos automáticamente (seguro de pasajeros) y no confundan con el TUA
2/26/23 23:11,8,not to preselect items for me
2/26/23 23:11,8,CON MAS OFERTAS INTERNACIONALES
2/26/23 23:08,6,El tiempo que  te dan para  elegir   vuelos es muy poco   al igual para llenar toda la información .
2/26/23 22:59,5,TUA muy cara
2/26/23 22:30,8,Ma practica no tanta pagina
2/26/23 22:14,8,DEJAR COTIZAR ANTES DE PONER LOS DATOS DE LAS PERSONAS
2/26/23 22:08,5,No tanto cobro extra
2/26/23 21:49,8,contar precios con los impuestos
2/26/23 21:46,7,Me parece un poco excesivo la cantidad de veces que los botones para continuar sin agregar costo extra estaban escondidos.
2/26/23 21:43,3,x
2/26/23 21:19,0,"Pesima pagina, pesima aplicacion, me tomo dos horas hacer mi reservacion."
2/26/23 21:17,0,La pagina no esta leyendo mi tarjeta de credito y sigue compilando mis reservaciones sin dejarme pagar
2/26/23 21:07,7,Muy tardado el proceso de pago por un error reportado que no existió
2/26/23 20:52,3,EN EL MOMENTO DE AGREGAR MALETA NO ME DEJO HACERLO SOLO POR UN PASAJERO
2/26/23 20:52,7,muchas opciones y se vuelve complejo
2/26/23 20:41,7,dejen de preseleccionar servicios!
2/26/23 20:40,5,"todo muy bien, solo se tarda en aceptar el pago con la tarjeta"
2/26/23 20:40,8,No me gusta que tengo pagar extra por asientos.
2/26/23 20:40,8,"A veces el servicio declina las tarjetas, aunque los datos de las tarjetas bancarias estén correctos"
2/26/23 20:33,7,Separar los adicionales de cada pasajero
2/26/23 20:19,8,es confusa
2/26/23 19:51,7,"Incluir todo el precio desde un principio, más claridad en todolo que incluye y no, suele ser confuso."
2/26/23 19:48,5,pésimo servicio al cliente y se batalla para pagar con tc
2/26/23 19:35,8,bajando los precios y quitar impuestos
2/26/23 19:21,0,HACEN PROMOCIONES TRAMPOSAS PORQUE OFRECEN VUELOS MUY BARATOS PERO METEN A FUERZA SEGUROS ADICIONALES QUE NO SE PUEDEN ELIMINAR. ASI ES CON EL SEGURO DE REEMBOLSO TOTAL QUE NO QUIERO TOMARLO PERO NO EXISTE NINGUNA CASILLA PARA ELIMINARLO...
2/26/23 19:21,8,Siguen llegando promociones a pesar de que pongo que no lleguen a mi correo
2/26/23 19:19,6,"EN LO QUE ESTABA REALIZANDO LA COMPRA SUBIÓ EL PRECIO DEL BOLETO.OJALÁ REDUJERAN LOS PASOS PARA COMPRAR U OJALÁ RESPETEN EL PRECIO MIENTRAS UNO LLENA TODOS LOS PASOS QUE SOLICITAN. GRACIAS"
2/26/23 19:09,8,-
2/26/23 19:06,5,"Muchos extras, TUA etc se hace muy largo el proceso de comparacion de precio, sobre todo con asientos, varia el precio dependiendo el vuelo, no es fijo, porque?... al final se paga mucho mas de lo contemplado"
2/26/23 19:05,8,"Que la informacion sea mas clara, que no se agreguen servicios que nosotros no necesitamos o no seleccionamos"
2/26/23 19:05,7,Hay detalles poco claros
2/26/23 19:05,0,NO ME ACEPTAN MI PAGO CON TARJETA
2/26/23 18:59,0,"Ser mas claros, publicidad engañosa"
2/26/23 18:59,8,"AGREGAR TUA DESDE EL INICIONO AGREGAR ""REMBOLSO TOTAL"" SIN PREGUNTAR, ME TUVO BUSCANDOLO COMO 20 MINUTOS HASTA QUE ME DI CUENTA QUE LO PUEDES QUITAR ANTES DEL ÚLTIMO PASO (ANTES DE PAGAR)"
2/26/23 18:51,0,impossibler para comprar los boletos !!!!!!
2/26/23 18:50,7,mostrar la informacion mas facil
2/26/23 18:42,3,"No es claro como quitar el cargo adicional de Reembolso Seguro, traté de preguntar por whatsapp y por teléfono y no logré hablar con un humano, ya me había resignado a pagarlo cuando al poner mi tarjeta ya vi donde quitarlo"
2/26/23 18:39,6,"Permitan conocer el costo total antes de tener que agregar los nombres, no incluyan cosas adicionales por default."
2/26/23 18:33,6,"Que sea más ágil la compra, ofrecen muchos servicios y a veces solo requerimos la compra básica."
2/26/23 18:32,7,demasiados elementos adicionales al vuelo a escoger
2/26/23 18:29,0,"Se traba mucho, no deja avanzar, hice el proceso fácil unos 8 veces"
2/26/23 18:20,6,"EN LA APP TARDA MUCHO EN CARGAR, LO HICE EN DIFERENTES EQUIPOS, Y CON WIFI. ES LENTA LA APP."
2/26/23 18:17,5,Muy difícil
2/26/23 18:14,5,"Mayor claridad en las indicaciones.No generar cargos por seguros en automático"
2/26/23 18:03,8,tarifas
2/26/23 18:03,7,COBRAR POR ELEGIR ASIENTOS
2/26/23 17:58,5,la pagina falla en chrome
2/26/23 17:56,8,It was a little hard to edit some information in your system.
2/26/23 17:54,8,el calendario para ver la fechas y su precio
2/26/23 17:43,7,No aceptan American Express
2/26/23 17:40,7,me decia que iba vencenla sesion que diera continuar  y nunca me dejo pasar de ahi y el conteo segua asi que tuve que volver a empezar
2/26/23 17:37,7,"EXISTE UN CARGO EN OPCIONALES QUE AL PARECER NO ES OPCIONAL, LO CARGAN DE MANERA AUTOMATICA, EN ESTE CASO SON $77 PESOS, EL PROBLEMA ES QUE SI NO LO QUIERO ES FORZOZO."
2/26/23 17:35,7,"Con lo de los puntos DOTERS no queda claro de cómo obtenerlos y como utilizarlos, por ejemplo si los quiero utilizar para elegir mis asientos, no me indican como hacerlo.gracias"
2/26/23 16:46,7,Son muchos pasos para una simple compra de boletos
2/26/23 16:15,8,"no intentar en cada opción agregarte un servicio extra, la gente no es tonta, puede ser una sola pantalla con todos los extras."
2/26/23 16:08,5,muy caros
2/26/23 16:05,6,"HAY INFORMACION CONFUSA, SON MUCHOS EXTRAS LOS QUE COBRAN Y ESO DISTRAE DE CONCRETAR LA RESERVA MAS RAPIDA Y EFICAZMENTE"
2/26/23 15:48,7,"Que no falle, se atore en el proceso o nos limpies todo y regrese a la página de inicio sin los datos y opciones seleccionados. También que no falle el cobro con tarjeta de crédito."
2/26/23 15:42,8,"uno entra a la web solo a comprar un vuelo, pero pareciera que entra a un tianguis donde te bombardean de complementos que no necesitamos."
2/26/23 15:19,8,AL 100
2/26/23 15:07,8,es cuestión de práctica por parte de los usuarios
2/26/23 15:04,0,"Enganan ya que seleccionan automáticamente el costo por la protección del vuelo y no es muy visible y no se despliega al final antes de pagar, asi que lo pagas sin saber, me tomo varios pasos entender donde estaba eso que me estaban cobrando. creo que con que sean transparentes en sus cobros es lo que debe ser, no estar traqueando gente para cobrar de mas, es una muestra de muy bajo profesionalismo"
2/26/23 14:01,1,failed to process payment despite information being correct
2/26/23 13:31,8,HACIENDO MAS PRACTICA SU PAGINA PARA COMPRAR BOLETOS
2/26/23 13:01,4,"pongan precios reales. los asientos en el mapa dice un precio y al seleccionarlo, el precio se incrementa."
2/26/23 10:32,8,"Hay varios ""trucos"" en las tarifas, sean más transparentes..."
2/26/23 9:16,6,"no incluyendo el seguro de reembolso, es poco elegante hacerlo así. Queriendo engañar."
2/26/23 8:45,3,eso del uso de aeropuerto esta mal
2/26/23 8:42,3,TODO ES SUPER CONFUSO A PROPÓSITO
2/26/23 8:09,0,Esa forma tan insistente de tratar de aumentar los costos tan mañosamente durante todo el proceso de compra es molesta y frustrante
2/26/23 6:46,0,"Pésima web, se borra, toca cargar varias veces...."
2/26/23 5:58,8,siendo mas claros los rubros de eleccion
2/26/23 5:52,0,"menos spam, precios completos, no seburlen del consumidor"
2/26/23 5:36,0,Pagos con tarjeta de crédito no se procesan
2/26/23 5:24,7,mejorar la interfas para el usuario
2/26/23 5:16,2,DEMASIADO ARTICULO EXTRA Y NO ME DEJABA PAGAR DESDE EL CELULAR
2/26/23 5:13,8,Hacer más fácil la fecha de nacimiento.
2/26/23 5:06,3,"Difícil de usar, da poco tiempo para reservar con calma o hablar con mi banco"
2/26/23 4:59,5,opciones
2/26/23 4:57,7,Son muchas las opciones y eso lo hace confuso
2/26/23 4:37,3,eS QUE NO ME DEJABA HACER EL PAGO CON TARJETA DE CREDITO
2/26/23 4:07,6,Sin agregar tantos cargos ocultos
2/26/23 3:32,8,muy facil para usar
2/26/23 3:26,8,muy caros los vuelos =( buenservicio
2/26/23 3:16,8,siempre es mejor una persona que una máquina
2/26/23 3:12,8,CON MAYOR USABILIDAD EN LA NAVEGACION WEB
2/26/23 3:05,7,"PONER MEJOR LA OPCION DE QUE NO QUIERO SELECCIONAR LOS ASIENTOS, CONFUNDE MUCHO ."
2/26/23 3:02,6,"Para poder pagar mi vuelo tuve que intentarlo 5 o 6 veces. Y el problema no era con mi banca. Deben mejorar esto, sin contar que te agregan el seguro aun cuando uno no lo selecciones"
2/26/23 3:02,8,"Que cuando es más de un pasajero, se pueda elegir para cada pasajero documentar o no el equipaje"
2/26/23 2:58,8,QUE LOS ASIENTOS SE SELECCIONEN SIN COBRO ADICIONAL
2/26/23 2:53,6,Esta complicado por tanto cobro
2/26/23 2:30,5,No hay el todos estados para Australia en la seleccion de dirrecciones
2/26/23 2:25,8,Muchos ofrecimientos
2/26/23 2:12,1,"APARECE UN COSTO FINAL QUE NO COINCIDE CON LO QUE DE ORIGEN SE MOSTRO, NO SE SI REGISTRARON ADICIONAL ALGO DE SELECCION DEL ASIENTO?"
2/26/23 2:08,2,anunciar el precio de los vuelos con la TUA incluida
2/26/23 1:58,8,Que sean mas claras las indicaciones de todos los conceptos qué hay que pagar
2/26/23 1:53,8,hay muchos extras
2/26/23 1:35,6,demasiadas pantallas
2/26/23 1:28,8,COMPLICADA
2/26/23 1:28,6,No se tiene la opción de meses sin intereses
2/26/23 1:28,5,La forma en que muestran los horarios porque hacerla horizontal y no vertical
