Button name,Rating,,Comment,,,,,,,,,,,,,,,Page Load Time,Form,ID,Comments Added in Feedback Item,Image,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,NULL_feedback_type,name,pnr,contact_number,NULL_pnr,¿Sobre qué te gustaría leer en el blog? - What would you like to read?,would_like_to_read,other_topics_comment,experiment,NULL_contact_number,NULL_other_topics_comment,NULL_name
Doters,3,Q tal buena tarde.. A quien corresponda... Acabo d hacer una compra viaje redondo en Costa line y no me dio punto alguno..además q tuve diferentes temas al cargar las fechas ver los asientos y pagar... Agradeceré ajusten los puntos correspondientes ala compra por su atención gracias.,4/11/23 15:30,,,,,,,,,,,,,,,5s,,6435c3432834c854d702e3dd,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,Porque me cobran a fuerza el Reembolso total si yo en ningún momento del proceso activé esa opción?,4/11/23 15:21,,,,,,,,,,,,,,,0s,,6435c13ca4990752e324aefe,,https://u4w-screenshots-production.s3.amazonaws.com/6435c13ca4990752e324aefe/screenshot,suggestion,Sugerencias o ideas,018771f5-8ca5-49d6-ba1d-a24247b882b9,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,no puedo quitar este cargo adicional ,4/11/23 13:55,,,,,,,,,,,,,,,0s,,6435ad10925331404750037c,,https://u4w-screenshots-production.s3.amazonaws.com/6435ad10925331404750037c/screenshot,error,Errores o problemas en la página,0187719e-3346-49f1-bf3e-b8e7789a1bb5,book_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,5,"Me acabo de registrar pero esta mal la fecha de nacimiento y estoy tratando de arreglarlo, gracias",4/11/23 13:19,,,,,,,,,,,,,,,1s,,6435a4a1002bd346e835b084,,https://u4w-screenshots-production.s3.amazonaws.com/6435a4a1002bd346e835b084/screenshot,general,Comentario general,01877152-99fb-438a-aa53-5da5ff31c168,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,3,h ola q tal buenas tardes es para enformales que sus precions son altos requerimos se nos pueden bajar un poco los precios,4/11/23 13:05,,,,,,,,,,,,,,,0s,,6435a16410580e103f30c4d0,,https://u4w-screenshots-production.s3.amazonaws.com/6435a16410580e103f30c4d0/screenshot,suggestion,Sugerencias o ideas,undefined,search_info,no,,,,,,,,,,,,,
Desktop New Site,3,deben de bajar los precios están muy elevados,4/11/23 12:48,,,,,,,,,,,,,,,0s,,64359d6a06f855693e6f60b0,,https://u4w-screenshots-production.s3.amazonaws.com/64359d6a06f855693e6f60b0/screenshot,general,Comentario general,undefined,quote_flight,no,,,,,,,,,,,,,
Desktop New Site,2,No me permite pagar un boleto de avión. ,4/11/23 12:24,,,,,,,,,,,,,,,1s,,643597c79a6b8542937a7ef4,,https://u4w-screenshots-production.s3.amazonaws.com/643597c79a6b8542937a7ef4/screenshot,error,Errores o problemas en la página,undefined,book_flight,no,booking_issues,,,,,,,,,,,,
Desktop New Site,2,"siempre que quiero reservar un vuelo, no me permite pagar con TC, creo que es un error de la pagina ya que van varios intentos y con diferentes tarjetas y no se puede, de hecho hemos hablado a atencion a clientes y tampoco pueden realizar el cargo.",4/11/23 12:20,,,,,,,,,,,,,,,13s,,643596ac6eb3004f3f43dd29,,https://u4w-screenshots-production.s3.amazonaws.com/643596ac6eb3004f3f43dd29/screenshot,error,Errores o problemas en la página,01877146-ec5b-41f5-9f28-dd6ed304f2f1,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,3,ESTAN MUY CAROS LOS BOLETOS ,4/11/23 12:13,,,,,,,,,,,,,,,2s,,6435951de33adf550b7a15a8,,https://u4w-screenshots-production.s3.amazonaws.com/6435951de33adf550b7a15a8/screenshot,general,Comentario general,undefined,search_info,no,,,,,,,,,,,,,
Desktop New Site,1,"No puedo realizar el pago de mis vuelos, me aparece el error   0187711d-fa93-45ae-8ec0-27946f0564ba  Ya terminé de seleccionar todo, solo falta pagar ",4/11/23 12:07,,,,,,,,,,,,,,,0s,,643593d6bd187b56390f8e99,,https://u4w-screenshots-production.s3.amazonaws.com/643593d6bd187b56390f8e99/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,"Me mandan un aviso de cambio de vuelo, me ofrecen 3 opciones, escojo certificado electrónico y no se genera nada. Luego al final del aviso me ponen la opción aceptar o rechazar ; selecciono rechazar, con la promesa de que se comunican y nada de nada.",4/11/23 11:54,,,,,,,,,,,,,,,0s,,643590b811a0463f8a26a793,,https://u4w-screenshots-production.s3.amazonaws.com/643590b811a0463f8a26a793/screenshot,general,Comentario general,undefined,change_booking,yes,,,,,,,,,,,,,
Desktop New Site,1,"Supongo que el sistema no puede detectar que mi tarjeta es de debito y no de crédito. Si reconoce que mi tarjeta es Master Card, pero no me deja proceder con la compra del boleto. Ya revise mi tarjeta, los números están bien, el nombre también, el numero seguro, etc. Pero no me deja continuar. -.-",4/11/23 11:39,,,,,,,,,,,,,,,0s,,64358d3712a9990dc114a2d6,,https://u4w-screenshots-production.s3.amazonaws.com/64358d3712a9990dc114a2d6/screenshot,error,Errores o problemas en la página,01877122-b4ca-476b-b183-25890e45bfce,book_flight,si,booking_issues,,,,,,,,,,,,
Doters,1,No dice por ningún lado como compro vuelos como uso los puntos ,4/11/23 11:09,,,,,,,,,,,,,,,1s,,643586135735235aae740b9d,,,error,,,,,,,,,,,,,,,,,
Doters,1,"La página es muy confusa, hace que me confunda con facilidad y cuando por fin señecciono una opción me saca del sitio, creo que lo hacen para no utilizar los beneficios",4/11/23 10:53,,,,,,,,,,,,,,,8s,,64358275b2fc3d61781f406a,,https://u4w-screenshots-production.s3.amazonaws.com/64358275b2fc3d61781f406a/full_image,general,,,,,,,,,,,,,,,,,
Desktop New Site,4,"ME GUSTA ESTA AEROLINEA, HE VIAJADO EN VUELOS NACIONALES, Y HA ESTADO BIEN, AHORA EN VIAJE A ESTADO UNIDOS, ESPERO TAMBIEN SEA MUY BIEN. GRACIAS",4/11/23 8:29,,,,,,,,,,,,,,,3s,,6435608f9aa34462090f12da,,https://u4w-screenshots-production.s3.amazonaws.com/6435608f9aa34462090f12da/screenshot,compliment,Felicitación,01877079-49f4-4037-9873-22b859112c0e,flight_status,yes,,,,,,,,,,,,,
Desktop New Site,1,No hay forma  de comunicarse al servicio  a clientes ,4/11/23 7:51,,,,,,,,,,,,,,,1s,,643557a3d84bbe0bd16932ff,,https://u4w-screenshots-production.s3.amazonaws.com/643557a3d84bbe0bd16932ff/screenshot,general,Comentario general,undefined,change_booking,yes,,,,,,,,,,,,,
Desktop New Site,2,NO SE MUESTRA EN LOS SERVICIOS ADICIONALES EL COMO AGREGAR A LA COMPRA EL VOLAR CON MI MASCOTA EN CABINA ,4/11/23 1:12,,,,,,,,,,,,,,,1s,,6434fa552955977c1f335f12,,https://u4w-screenshots-production.s3.amazonaws.com/6434fa552955977c1f335f12/screenshot,error,Errores o problemas en la página,01876ee1-ef65-45b6-a8b6-2706a6219112,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,Se agrega un cargo de reembolso total por 833.46 sin que yo lo pida,4/10/23 22:17,,,,,,,,,,,,,,,1s,,6434d1341ad90b73fa33ead7,,https://u4w-screenshots-production.s3.amazonaws.com/6434d1341ad90b73fa33ead7/screenshot,error,Errores o problemas en la página,01876e4a-8198-4cb5-bf4d-5f593764bc34,book_flight,no,booking_issues,,,,,,,,,,,,
Doters,3,"Mucha información por llenar, deben simplificar gracias ",4/10/23 21:37,,,,,,,,,,,,,,,4s,,6434c7d974a35f5f5843c761,,,,,,,,, ,,,,,,,,,,,
Desktop New Site,1,Porque se me hizo el cobro y dicen que no aceptaron mi tarjeta. me urge que solucionen esto,4/10/23 21:33,,,,,,,,,,,,,,,2s,,6434c6cfcf5fe10848168cac,,https://u4w-screenshots-production.s3.amazonaws.com/6434c6cfcf5fe10848168cac/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR ZFPWGN,4/10/23 21:12,,,,,,,,,,,,,,,0s,,6434c1f6519e00070349844b,,https://u4w-screenshots-production.s3.amazonaws.com/6434c1f6519e00070349844b/screenshot,suggestion,Sugerencias o ideas,undefined,quote_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,Me ponen en automatico Reembolso total,4/10/23 20:06,,,,,,,,,,,,,,,0s,,6434b270042a5a3ed501a8dd,,https://u4w-screenshots-production.s3.amazonaws.com/6434b270042a5a3ed501a8dd/screenshot,general,Comentario general,01876dd3-4ad7-4b8b-a4ac-ff024437afd8,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,4,"Soy cliente nuevo de Viva pero hice dos compras (4 viajes redondos), pero en ningún momento me indicó como cargar o como acumular puntos Doters.  Aún ya concluidos los viajes, deberían permitir cargarlos al programa de Doters y si es así cómo le tendría que hacer.",4/10/23 18:37,,,,,,,,,,,,,,,0s,,64349dbc9af096659431d5ca,,https://u4w-screenshots-production.s3.amazonaws.com/64349dbc9af096659431d5ca/screenshot,general,Comentario general,undefined,search_info,yes,,,,,,,,,,,,,
Desktop New Site,3,no puedo eliminar un cargo de reembolso total por 229.98 que no solicite,4/10/23 18:03,,,,,,,,,,,,,,,2s,,6434959f54bad76c104a2cb3,,https://u4w-screenshots-production.s3.amazonaws.com/6434959f54bad76c104a2cb3/screenshot,general,Comentario general,01876d58-a451-483d-a3cd-57158a6bb35d,book_flight,yes,,,,,,,,,,,,,
Doters,1,"No se ven reflejados mis puntos dooters, ya escribí vía email y no obtengo respuesta, también marqué vía telefónica y tampoco. ",4/10/23 17:38,,,,,,,,,,,,,,,10s,,64348fed653994301672a444,,,error,,,,,,,,,,,,,,,,,
Doters,1,"Esta horrible, no me puedo registrar, me.d8ce que ya existe el usuario y no me deja cambiar contraseña  Pésimo ",4/10/23 17:02,,,,,,,,,,,,,,,4s,,6434876fc95b194cd66ddd72,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,Quisiera saber que es eso y como se quita,4/10/23 15:40,,,,,,,,,,,,,,,0s,,64347434ccb8fd42775f1db7,,https://u4w-screenshots-production.s3.amazonaws.com/64347434ccb8fd42775f1db7/screenshot,suggestion,Sugerencias o ideas,undefined,book_flight,no,,,,,,,,,,,,,
Desktop New Site,3,"Tengo dudas con respecto a la facturacion. Me gustaria saber si se puede pagar el equipaje extra (Light) por separado, esto para que no me pase de mi presupuesto en la factura. Mi correo es 0.wgrn.cc@gmail.com por si tienen respuesta a esta pregunta. Saludos, Luis.",4/10/23 15:15,,,,,,,,,,,,,,,0s,,64346e4f8c2cfb3e3147ff2d,,https://u4w-screenshots-production.s3.amazonaws.com/64346e4f8c2cfb3e3147ff2d/screenshot,suggestion,Sugerencias o ideas,01876cb7-9ffa-4993-a14c-58f357e08834,search_info,yes,,,,,,,,,,,,,
Desktop New Site,2,"¿Por qué te obligan a pagar una cobertura de reembolso total si no deseas incluirla, o es un error de página? ojalá me puedan dar retroalimentación sobre esta parte o el procedimiento para adquirir boletos sin esa cobertura",4/10/23 14:00,,,,,,,,,,,,,,,1s,,64345ca4b46c316403603ee2,,https://u4w-screenshots-production.s3.amazonaws.com/64345ca4b46c316403603ee2/screenshot,general,Comentario general,01876c83-694c-4e68-ab91-aac1a3fdd36d,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,no me carga la   opcion para elegir fechas ,4/10/23 12:47,,,,,,,,,,,,,,,1s,,64344b8d421dc702c574a8bc,,https://u4w-screenshots-production.s3.amazonaws.com/64344b8d421dc702c574a8bc/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,booking_issues,,,,,,,,,,,,
Doters,3,De todo me gusta participar ,4/10/23 11:48,,,,,,,,,,,,,,,3s,,64343deee7969940b5245cf3,,,suggestion,,,,,,,,,,,,,,,,,
Doters,1,"hay muchos puntos por actualizar, ",4/10/23 10:16,,,,,,,,,,,,,,,1s,,6434282db022d04b954b2571,,https://u4w-screenshots-production.s3.amazonaws.com/6434282db022d04b954b2571/full_image,general,,,,,,,,,,,,,,,,,
Doters,1,"No puedo acceder a mi cuenta, simplemente no sirve su botón de inicio de sesión y marca error en el area de correo aunque es correcto. ",4/10/23 9:29,,,,,,,,,,,,,,,1s,,64341d4e0f322370e7249bac,,https://u4w-screenshots-production.s3.amazonaws.com/64341d4e0f322370e7249bac/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,Sigue pensando y no reacciona ,4/10/23 8:31,,,,,,,,,,,,,,,1s,,64340facb69af851d05f4a7a,,https://u4w-screenshots-production.s3.amazonaws.com/64340facb69af851d05f4a7a/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"No se entienden los precios, no trae opciones como adulto niño costo viaje redondo, no es bueno poner pero falta el TUA que ni se que es, de verdad mejoren y den mas seriedad a su informacion porfavor gracias",4/10/23 8:23,,,,,,,,,,,,,,,3s,,64340dda4512d5527a6c1236,,https://u4w-screenshots-production.s3.amazonaws.com/64340dda4512d5527a6c1236/screenshot,error,Errores o problemas en la página,undefined,quote_flight,no,booking_issues,,,,,,,,,,,,
Doters,2,Soy usuario de puntos de hace algunas semana atrás y veo que no tengo un solo punto y he realizado varías compras ,4/10/23 7:50,,,,,,,,,,,,,,,3s,,643406149a311713c67dd627,,,general,,,,,,,,,,,,,,,,,
Doters,1,No puedo firmarmepara entrar a mi cuenta pido el restablecimiento de la contraseña y nunca llega el correo ,4/9/23 22:53,,,,,,,,,,,,,,,0s,,6433883aa3ec137015192206,,https://u4w-screenshots-production.s3.amazonaws.com/6433883aa3ec137015192206/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"Yo no seleccioné ""reembolso total""",4/9/23 21:55,,,,,,,,,,,,,,,0s,,64337a98c32d991ece345c58,,https://u4w-screenshots-production.s3.amazonaws.com/64337a98c32d991ece345c58/screenshot,general,Comentario general,01876902-516f-4c05-a436-ccbad8663028,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,4,muy facil la interfaz,4/9/23 21:42,,,,,,,,,,,,,,,3s,,64337794d5ad613ceb73ba6b,,https://u4w-screenshots-production.s3.amazonaws.com/64337794d5ad613ceb73ba6b/screenshot,compliment,Felicitación,undefined,quote_flight,no,,,,,,,,,,,,,
Desktop New Site,1,agrega servicios no seleccionados y no hay manera de eliminarlos ,4/9/23 18:01,,,,,,,,,,,,,,,1s,,643343bfe13d224e6822e15b,,https://u4w-screenshots-production.s3.amazonaws.com/643343bfe13d224e6822e15b/screenshot,general,Comentario general,01876834-07c6-45a0-811f-552039bc222f,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,"no hay manera de eliminar los ""otros servicios"".",4/9/23 17:46,,,,,,,,,,,,,,,1s,,6433401d6c8ce900496ecaaa,,https://u4w-screenshots-production.s3.amazonaws.com/6433401d6c8ce900496ecaaa/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,La página no me deja pagar con mi tarjeta de crédito. Lo intenté varias veces y verifiqué que la información se ingresó correctamente. Probé diferentes navegadores y en diferentes días y sigo recibiendo el mismo error.,4/9/23 17:39,,,,,,,,,,,,,,,1s,,64333e87c8638c181c30b1f3,,https://u4w-screenshots-production.s3.amazonaws.com/64333e87c8638c181c30b1f3/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,1,"Me están haciendo el cago de algo que yo no pedí, que es ""re embolso total"" y cuando trato de cancelar ese cobro, no existe el apartado donde se pueda cancelar y en ninguna parte de la página mencionan la razón por la cual me quieren cobrar dicho cargo. Eso es trampa, fraude o extorsión. ",4/9/23 17:27,,,,,,,,,,,,,,,4s,,64333bcb8d49234f03091965,,https://u4w-screenshots-production.s3.amazonaws.com/64333bcb8d49234f03091965/screenshot,error,Errores o problemas en la página,01876814-fda7-4d66-96e8-bf8fa8c8691f,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,2,soy Silvia Thome Barron nunca puedo conseguir una promoción o oferta no se puede pagar en linea con mi tarjeta no puedo reservar y termino llamando a la linea y se me fue el precio a lo triple y nunca puedo hacer nada,4/9/23 16:17,,,,,,,,,,,,,,,2s,,64332b47b9556a7d991d2f2d,,https://u4w-screenshots-production.s3.amazonaws.com/64332b47b9556a7d991d2f2d/screenshot,error,Errores o problemas en la página,018767cc-1878-4e0b-828c-f1d4cbb40bf2,book_flight,si,booking_issues,,,,,,,,,,,,
Doters,4,Que no den tan cara la comida en el avión ,4/9/23 16:14,,,,,,,,,,,,,,,1s,,64332a8fa45bc40f6d2ccf5c,,,suggestion,,,,,,,,,,,,,,,,,
Doters,1,Nunca me abonan los puntos. No sirve de nada ,4/9/23 15:40,,,,,,,,,,,,,,,0s,,643322a1ec49255e68703304,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,No puedo agregar equipaje,4/9/23 13:44,,,,,,,,,,,,,,,1s,,643307913035226be07e7ce3,,https://u4w-screenshots-production.s3.amazonaws.com/643307913035226be07e7ce3/screenshot,error,Errores o problemas en la página,0187674f-efc2-4259-a389-cedc8970cf81,flight_status,si,booking_issues,,,,,,,,,,,,
Doters,5,Muy bien ,4/9/23 13:33,,,,,,,,,,,,,,,3s,,643304d5424c613f0332b7b7,,https://u4w-screenshots-production.s3.amazonaws.com/643304d5424c613f0332b7b7/full_image,,,,,,, ,,,,,,,,,,,
Desktop New Site,1,"Deseo felicitarlos porque han demostrado ser la empresa en que MENOS SE PUEDE CONFIAR PARA COMPRAR VIAJES A FUTURO. Tengo años volando con ustedes y ya me cansé de que nada más sean ustedes los que disponen de nuestro tiempo. Deseo hacerles patente que sólo conservaré el correo para garantizar mi viaje, pero con la firme promesa que es y será el último vuelo que realice con ustedes, así como la observación puntual al resto de la familia (8 miembros quienes realizamos 2 viajes, cuando menos, al año) para que se abstengan de viajar por su mugroso e inconfiable changarro. De la misma manera solicito que dejen de enviarme publicidad ENGAÑOSA.",4/9/23 12:24,,,,,,,,,,,,,,,3s,,6432f4a53ab65565ac5d1052,,https://u4w-screenshots-production.s3.amazonaws.com/6432f4a53ab65565ac5d1052/screenshot,compliment,Felicitación,undefined,flight_status,no,,,,,,,,,,,,,
Doters,1,"Me registré y al momento de ingresar me dice que el corre o contraseña es incorrecto, cuando acabo de hacer el registro… intento cambiar la contraseña y no manda el código ni por correo ni por msj, pésimo.",4/8/23 23:45,,,,,,,,,,,,,,,1s,,643242d8f4331b693b01bb6c,,https://u4w-screenshots-production.s3.amazonaws.com/643242d8f4331b693b01bb6c/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,No deja continuar sin obligarte a seleccionar asiento,4/8/23 23:05,,,,,,,,,,,,,,,4s,,643239557fc3de604a6456fe,,https://u4w-screenshots-production.s3.amazonaws.com/643239557fc3de604a6456fe/screenshot,error,Errores o problemas en la página,0187642d-0af0-4108-b46c-6aafa57f7ff7,change_booking,no,booking_issues,,,,,,,,,,,,
Desktop New Site,1,"Es la primera y será la última vez que utilice sus servicios para transportación aérea. Sé que muy probablemente no les afecte y/o no les interese una queja de una persona. Pero desde acudir a documentar equipaje y recibir el pase de abordar en el vuelo de ida y hasta recibir mi equipaje de regreso a la Ciudad de México, la experiencia fue a veces mala y en ocasiones muy mala.  Y para colmo, su sitio en internet NO cuenta no ninguna forma de atención al cliente para interponer una queja .justificada. como la mía. ",4/8/23 20:52,,,,,,,,,,,,,,,1s,,64321a4f9c30092cfa0971ca,,https://u4w-screenshots-production.s3.amazonaws.com/64321a4f9c30092cfa0971ca/screenshot,general,Comentario general,undefined,search_info,yes,,,,,,,,,,,,,
Desktop New Site,1,"NO SE PUEDE PAGAR SU PAGINA NO SIRVE, NI CON BANORTE NI CON AMERICAN EXPRESS",4/8/23 19:48,,,,,,,,,,,,,,,0s,,64320b50f98fbd029c3f3aa0,,https://u4w-screenshots-production.s3.amazonaws.com/64320b50f98fbd029c3f3aa0/screenshot,error,Errores o problemas en la página,0187636a-3bc6-47cb-9623-533db8d97c27,book_flight,no,payment_issues,,,,,,,,,,,,
Desktop New Site,1,No me deja crear una cuenta,4/8/23 18:43,,,,,,,,,,,,,,,0s,,6431fc00885ed305b929cfae,,https://u4w-screenshots-production.s3.amazonaws.com/6431fc00885ed305b929cfae/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,profile_or_login,,,,,,,,,,,,
Doters,2,"olvide mi contraseña , envio mi correo para reiniciar y/o cambiar contraseña y no reciben mi correo, ",4/8/23 18:16,,,,,,,,,,,,,,,1s,,6431f5aa2efd2713965c7e1c,,https://u4w-screenshots-production.s3.amazonaws.com/6431f5aa2efd2713965c7e1c/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,Llevo 2 compras con doters y no veo ni un solo punto agregado a mi cuenta ,4/8/23 18:08,,,,,,,,,,,,,,,5s,,6431f3ff7ca8c05155297865,,https://u4w-screenshots-production.s3.amazonaws.com/6431f3ff7ca8c05155297865/full_image,general,,,,,,,,,,,,,,,,,
Desktop New Site,2,Me están cobrando automáticamente un servicio adicional que no requiero,4/8/23 16:08,,,,,,,,,,,,,,,2s,,6431d7b58f37f4688408c3ff,,https://u4w-screenshots-production.s3.amazonaws.com/6431d7b58f37f4688408c3ff/screenshot,error,Errores o problemas en la página,018762ac-8e8f-4a37-9341-a67861c32e73,book_flight,si,booking_issues,,,,,,,,,,,,
